"ym","mdl","variable","value"
2018-07-01,"comm","V53",19602
2018-08-01,"comm","V53",19984
2018-09-01,"comm","V53",20228
2018-10-01,"comm","V53",20596
2018-11-01,"comm","V53",21047
2018-12-01,"comm","V53",21397
2016-01-01,"comm","V54",6174
2016-02-01,"comm","V54",6480
2016-03-01,"comm","V54",6840
2016-04-01,"comm","V54",7197
2016-05-01,"comm","V54",7596
2016-06-01,"comm","V54",8025
2016-07-01,"comm","V54",8467
2016-08-01,"comm","V54",8924
2016-09-01,"comm","V54",9446
2016-10-01,"comm","V54",9932
2016-11-01,"comm","V54",10456
2016-12-01,"comm","V54",11068
2017-01-01,"comm","V54",11408
2017-02-01,"comm","V54",11743
2017-03-01,"comm","V54",12154
2017-04-01,"comm","V54",12533
2017-05-01,"comm","V54",12998
2017-06-01,"comm","V54",13443
2017-07-01,"comm","V54",13970
2017-08-01,"comm","V54",14490
2017-09-01,"comm","V54",14963
2017-10-01,"comm","V54",15489
2017-11-01,"comm","V54",16055
2017-12-01,"comm","V54",16655
2018-01-01,"comm","V54",17045
2018-02-01,"comm","V54",17307
2018-03-01,"comm","V54",17535
2018-04-01,"comm","V54",17870
2018-05-01,"comm","V54",18108
2018-06-01,"comm","V54",18339
2018-07-01,"comm","V54",18616
2018-08-01,"comm","V54",18868
2018-09-01,"comm","V54",19293
2018-10-01,"comm","V54",19608
2018-11-01,"comm","V54",19925
2018-12-01,"comm","V54",20377
2016-01-01,"comm","V55",6174
2016-02-01,"comm","V55",6510
2016-03-01,"comm","V55",6865
2016-04-01,"comm","V55",7217
2016-05-01,"comm","V55",7618
2016-06-01,"comm","V55",8035
2016-07-01,"comm","V55",8468
2016-08-01,"comm","V55",8904
2016-09-01,"comm","V55",9389
2016-10-01,"comm","V55",9901
2016-11-01,"comm","V55",10422
2016-12-01,"comm","V55",10981
2017-01-01,"comm","V55",11366
2017-02-01,"comm","V55",11768
2017-03-01,"comm","V55",12169
2017-04-01,"comm","V55",12611
2017-05-01,"comm","V55",13109
2017-06-01,"comm","V55",13517
2017-07-01,"comm","V55",14003
2017-08-01,"comm","V55",14486
2017-09-01,"comm","V55",15027
2017-10-01,"comm","V55",15523
2017-11-01,"comm","V55",16133
2017-12-01,"comm","V55",16737
2018-01-01,"comm","V55",17001
2018-02-01,"comm","V55",17299
2018-03-01,"comm","V55",17704
2018-04-01,"comm","V55",17969
2018-05-01,"comm","V55",18138
2018-06-01,"comm","V55",18423
2018-07-01,"comm","V55",18603
2018-08-01,"comm","V55",18979
2018-09-01,"comm","V55",19354
2018-10-01,"comm","V55",19774
2018-11-01,"comm","V55",20096
2018-12-01,"comm","V55",20349
2016-01-01,"comm","V56",6174
2016-02-01,"comm","V56",6519
2016-03-01,"comm","V56",6854
2016-04-01,"comm","V56",7229
2016-05-01,"comm","V56",7608
2016-06-01,"comm","V56",8055
2016-07-01,"comm","V56",8469
2016-08-01,"comm","V56",8911
2016-09-01,"comm","V56",9409
2016-10-01,"comm","V56",9888
2016-11-01,"comm","V56",10441
2016-12-01,"comm","V56",11027
2017-01-01,"comm","V56",11400
2017-02-01,"comm","V56",11779
2017-03-01,"comm","V56",12157
2017-04-01,"comm","V56",12542
2017-05-01,"comm","V56",13039
2017-06-01,"comm","V56",13529
2017-07-01,"comm","V56",14043
2017-08-01,"comm","V56",14528
2017-09-01,"comm","V56",15061
2017-10-01,"comm","V56",15638
2017-11-01,"comm","V56",16195
2017-12-01,"comm","V56",16797
2018-01-01,"comm","V56",17099
2018-02-01,"comm","V56",17341
2018-03-01,"comm","V56",17641
2018-04-01,"comm","V56",18043
2018-05-01,"comm","V56",18477
2018-06-01,"comm","V56",18788
2018-07-01,"comm","V56",19132
2018-08-01,"comm","V56",19503
2018-09-01,"comm","V56",19787
2018-10-01,"comm","V56",20232
2018-11-01,"comm","V56",20531
2018-12-01,"comm","V56",20924
2016-01-01,"comm","V57",6174
2016-02-01,"comm","V57",6530
2016-03-01,"comm","V57",6893
2016-04-01,"comm","V57",7298
2016-05-01,"comm","V57",7725
2016-06-01,"comm","V57",8176
2016-07-01,"comm","V57",8590
2016-08-01,"comm","V57",9031
2016-09-01,"comm","V57",9513
2016-10-01,"comm","V57",10048
2016-11-01,"comm","V57",10589
2016-12-01,"comm","V57",11180
2017-01-01,"comm","V57",11617
2017-02-01,"comm","V57",11995
2017-03-01,"comm","V57",12371
2017-04-01,"comm","V57",12795
2017-05-01,"comm","V57",13243
2017-06-01,"comm","V57",13773
2017-07-01,"comm","V57",14250
2017-08-01,"comm","V57",14806
2017-09-01,"comm","V57",15318
2017-10-01,"comm","V57",15852
2017-11-01,"comm","V57",16420
2017-12-01,"comm","V57",17057
2018-01-01,"comm","V57",17419
2018-02-01,"comm","V57",17761
2018-03-01,"comm","V57",18099
2018-04-01,"comm","V57",18419
2018-05-01,"comm","V57",18747
2018-06-01,"comm","V57",19175
2018-07-01,"comm","V57",19585
2018-08-01,"comm","V57",20026
2018-09-01,"comm","V57",20261
2018-10-01,"comm","V57",20609
2018-11-01,"comm","V57",20924
2018-12-01,"comm","V57",21400
2016-01-01,"comm","V58",6174
2016-02-01,"comm","V58",6536
2016-03-01,"comm","V58",6895
2016-04-01,"comm","V58",7261
2016-05-01,"comm","V58",7648
2016-06-01,"comm","V58",8065
2016-07-01,"comm","V58",8510
2016-08-01,"comm","V58",8972
2016-09-01,"comm","V58",9465
2016-10-01,"comm","V58",9997
2016-11-01,"comm","V58",10517
2016-12-01,"comm","V58",11064
2017-01-01,"comm","V58",11434
2017-02-01,"comm","V58",11853
2017-03-01,"comm","V58",12317
2017-04-01,"comm","V58",12681
2017-05-01,"comm","V58",13129
2017-06-01,"comm","V58",13593
2017-07-01,"comm","V58",14077
2017-08-01,"comm","V58",14632
2017-09-01,"comm","V58",15131
2017-10-01,"comm","V58",15706
2017-11-01,"comm","V58",16186
2017-12-01,"comm","V58",16754
2018-01-01,"comm","V58",17072
2018-02-01,"comm","V58",17333
2018-03-01,"comm","V58",17728
2018-04-01,"comm","V58",18040
2018-05-01,"comm","V58",18327
2018-06-01,"comm","V58",18665
2018-07-01,"comm","V58",18985
2018-08-01,"comm","V58",19400
2018-09-01,"comm","V58",19762
2018-10-01,"comm","V58",20077
2018-11-01,"comm","V58",20273
2018-12-01,"comm","V58",20576
2016-01-01,"comm","V59",6174
2016-02-01,"comm","V59",6550
2016-03-01,"comm","V59",6895
2016-04-01,"comm","V59",7284
2016-05-01,"comm","V59",7683
2016-06-01,"comm","V59",8091
2016-07-01,"comm","V59",8509
2016-08-01,"comm","V59",8987
2016-09-01,"comm","V59",9470
2016-10-01,"comm","V59",9946
2016-11-01,"comm","V59",10503
2016-12-01,"comm","V59",11109
2017-01-01,"comm","V59",11435
2017-02-01,"comm","V59",11866
2017-03-01,"comm","V59",12234
2017-04-01,"comm","V59",12731
2017-05-01,"comm","V59",13180
2017-06-01,"comm","V59",13692
2017-07-01,"comm","V59",14144
2017-08-01,"comm","V59",14623
2017-09-01,"comm","V59",15115
2017-10-01,"comm","V59",15661
2017-11-01,"comm","V59",16353
2017-12-01,"comm","V59",16963
2018-01-01,"comm","V59",17208
2018-02-01,"comm","V59",17486
2018-03-01,"comm","V59",17829
2018-04-01,"comm","V59",18132
2018-05-01,"comm","V59",18441
2018-06-01,"comm","V59",18755
2018-07-01,"comm","V59",19103
2018-08-01,"comm","V59",19515
2018-09-01,"comm","V59",19979
2018-10-01,"comm","V59",20471
2018-11-01,"comm","V59",20967
2018-12-01,"comm","V59",21371
2016-01-01,"comm","V60",6174
2016-02-01,"comm","V60",6514
2016-03-01,"comm","V60",6915
2016-04-01,"comm","V60",7283
2016-05-01,"comm","V60",7652
2016-06-01,"comm","V60",8087
2016-07-01,"comm","V60",8510
2016-08-01,"comm","V60",8984
2016-09-01,"comm","V60",9452
2016-10-01,"comm","V60",9950
2016-11-01,"comm","V60",10542
2016-12-01,"comm","V60",11121
2017-01-01,"comm","V60",11573
2017-02-01,"comm","V60",12057
2017-03-01,"comm","V60",12496
2017-04-01,"comm","V60",12976
2017-05-01,"comm","V60",13402
2017-06-01,"comm","V60",13846
2017-07-01,"comm","V60",14314
2017-08-01,"comm","V60",14937
2017-09-01,"comm","V60",15475
2017-10-01,"comm","V60",16118
2017-11-01,"comm","V60",16651
2017-12-01,"comm","V60",17219
2018-01-01,"comm","V60",17556
2018-02-01,"comm","V60",17831
2018-03-01,"comm","V60",18228
2018-04-01,"comm","V60",18526
2018-05-01,"comm","V60",18826
2018-06-01,"comm","V60",19240
2018-07-01,"comm","V60",19506
2018-08-01,"comm","V60",19835
2018-09-01,"comm","V60",20119
2018-10-01,"comm","V60",20469
2018-11-01,"comm","V60",20692
2018-12-01,"comm","V60",21139
2016-01-01,"comm","V61",6174
2016-02-01,"comm","V61",6479
2016-03-01,"comm","V61",6841
2016-04-01,"comm","V61",7195
2016-05-01,"comm","V61",7586
2016-06-01,"comm","V61",7977
2016-07-01,"comm","V61",8394
2016-08-01,"comm","V61",8891
2016-09-01,"comm","V61",9357
2016-10-01,"comm","V61",9824
2016-11-01,"comm","V61",10297
2016-12-01,"comm","V61",10922
2017-01-01,"comm","V61",11253
2017-02-01,"comm","V61",11672
2017-03-01,"comm","V61",12049
2017-04-01,"comm","V61",12550
2017-05-01,"comm","V61",12964
2017-06-01,"comm","V61",13468
2017-07-01,"comm","V61",13978
2017-08-01,"comm","V61",14465
2017-09-01,"comm","V61",14998
2017-10-01,"comm","V61",15549
2017-11-01,"comm","V61",16124
2017-12-01,"comm","V61",16750
2018-01-01,"comm","V61",17211
2018-02-01,"comm","V61",17523
2018-03-01,"comm","V61",17850
2018-04-01,"comm","V61",18267
2018-05-01,"comm","V61",18566
2018-06-01,"comm","V61",18899
2018-07-01,"comm","V61",19301
2018-08-01,"comm","V61",19600
2018-09-01,"comm","V61",20072
2018-10-01,"comm","V61",20446
2018-11-01,"comm","V61",20911
2018-12-01,"comm","V61",21342
2016-01-01,"comm","V62",6174
2016-02-01,"comm","V62",6523
2016-03-01,"comm","V62",6862
2016-04-01,"comm","V62",7249
2016-05-01,"comm","V62",7641
2016-06-01,"comm","V62",8044
2016-07-01,"comm","V62",8455
2016-08-01,"comm","V62",8909
2016-09-01,"comm","V62",9385
2016-10-01,"comm","V62",9898
2016-11-01,"comm","V62",10454
2016-12-01,"comm","V62",11004
2017-01-01,"comm","V62",11411
2017-02-01,"comm","V62",11774
2017-03-01,"comm","V62",12185
2017-04-01,"comm","V62",12582
2017-05-01,"comm","V62",13018
2017-06-01,"comm","V62",13495
2017-07-01,"comm","V62",14028
2017-08-01,"comm","V62",14481
2017-09-01,"comm","V62",15019
2017-10-01,"comm","V62",15613
2017-11-01,"comm","V62",16162
2017-12-01,"comm","V62",16690
2018-01-01,"comm","V62",16962
2018-02-01,"comm","V62",17266
2018-03-01,"comm","V62",17574
2018-04-01,"comm","V62",17907
2018-05-01,"comm","V62",18146
2018-06-01,"comm","V62",18394
2018-07-01,"comm","V62",18671
2018-08-01,"comm","V62",18997
2018-09-01,"comm","V62",19314
2018-10-01,"comm","V62",19691
2018-11-01,"comm","V62",19961
2018-12-01,"comm","V62",20303
2016-01-01,"comm","V63",6174
2016-02-01,"comm","V63",6513
2016-03-01,"comm","V63",6853
2016-04-01,"comm","V63",7227
2016-05-01,"comm","V63",7590
2016-06-01,"comm","V63",7970
2016-07-01,"comm","V63",8387
2016-08-01,"comm","V63",8846
2016-09-01,"comm","V63",9307
2016-10-01,"comm","V63",9841
2016-11-01,"comm","V63",10377
2016-12-01,"comm","V63",10895
2017-01-01,"comm","V63",11314
2017-02-01,"comm","V63",11698
2017-03-01,"comm","V63",12122
2017-04-01,"comm","V63",12607
2017-05-01,"comm","V63",13105
2017-06-01,"comm","V63",13568
2017-07-01,"comm","V63",14029
2017-08-01,"comm","V63",14551
2017-09-01,"comm","V63",15054
2017-10-01,"comm","V63",15651
2017-11-01,"comm","V63",16261
2017-12-01,"comm","V63",16934
2018-01-01,"comm","V63",17260
2018-02-01,"comm","V63",17526
2018-03-01,"comm","V63",17802
2018-04-01,"comm","V63",18171
2018-05-01,"comm","V63",18494
2018-06-01,"comm","V63",18818
2018-07-01,"comm","V63",19125
2018-08-01,"comm","V63",19511
2018-09-01,"comm","V63",19799
2018-10-01,"comm","V63",20168
2018-11-01,"comm","V63",20440
2018-12-01,"comm","V63",20868
2016-01-01,"comm","V64",6174
2016-02-01,"comm","V64",6540
2016-03-01,"comm","V64",6875
2016-04-01,"comm","V64",7241
2016-05-01,"comm","V64",7616
2016-06-01,"comm","V64",8007
2016-07-01,"comm","V64",8383
2016-08-01,"comm","V64",8828
2016-09-01,"comm","V64",9288
2016-10-01,"comm","V64",9767
2016-11-01,"comm","V64",10254
2016-12-01,"comm","V64",10822
2017-01-01,"comm","V64",11245
2017-02-01,"comm","V64",11661
2017-03-01,"comm","V64",12055
2017-04-01,"comm","V64",12487
2017-05-01,"comm","V64",12896
2017-06-01,"comm","V64",13379
2017-07-01,"comm","V64",13805
2017-08-01,"comm","V64",14257
2017-09-01,"comm","V64",14744
2017-10-01,"comm","V64",15282
2017-11-01,"comm","V64",15878
2017-12-01,"comm","V64",16445
2018-01-01,"comm","V64",16774
2018-02-01,"comm","V64",17080
2018-03-01,"comm","V64",17446
2018-04-01,"comm","V64",17691
2018-05-01,"comm","V64",17955
2018-06-01,"comm","V64",18258
2018-07-01,"comm","V64",18603
2018-08-01,"comm","V64",18908
2018-09-01,"comm","V64",19271
2018-10-01,"comm","V64",19618
2018-11-01,"comm","V64",19974
2018-12-01,"comm","V64",20340
2016-01-01,"comm","V65",6174
2016-02-01,"comm","V65",6496
2016-03-01,"comm","V65",6872
2016-04-01,"comm","V65",7220
2016-05-01,"comm","V65",7629
2016-06-01,"comm","V65",8010
2016-07-01,"comm","V65",8419
2016-08-01,"comm","V65",8879
2016-09-01,"comm","V65",9372
2016-10-01,"comm","V65",9873
2016-11-01,"comm","V65",10404
2016-12-01,"comm","V65",10994
2017-01-01,"comm","V65",11366
2017-02-01,"comm","V65",11775
2017-03-01,"comm","V65",12242
2017-04-01,"comm","V65",12726
2017-05-01,"comm","V65",13146
2017-06-01,"comm","V65",13590
2017-07-01,"comm","V65",14068
2017-08-01,"comm","V65",14624
2017-09-01,"comm","V65",15184
2017-10-01,"comm","V65",15826
2017-11-01,"comm","V65",16441
2017-12-01,"comm","V65",16983
2018-01-01,"comm","V65",17278
2018-02-01,"comm","V65",17522
2018-03-01,"comm","V65",17942
2018-04-01,"comm","V65",18294
2018-05-01,"comm","V65",18567
2018-06-01,"comm","V65",18846
2018-07-01,"comm","V65",19149
2018-08-01,"comm","V65",19411
2018-09-01,"comm","V65",19817
2018-10-01,"comm","V65",20200
2018-11-01,"comm","V65",20578
2018-12-01,"comm","V65",20931
2016-01-01,"comm","V66",6174
2016-02-01,"comm","V66",6493
2016-03-01,"comm","V66",6847
2016-04-01,"comm","V66",7202
2016-05-01,"comm","V66",7616
2016-06-01,"comm","V66",8042
2016-07-01,"comm","V66",8493
2016-08-01,"comm","V66",9010
2016-09-01,"comm","V66",9521
2016-10-01,"comm","V66",10023
2016-11-01,"comm","V66",10550
2016-12-01,"comm","V66",11141
2017-01-01,"comm","V66",11561
2017-02-01,"comm","V66",11923
2017-03-01,"comm","V66",12315
2017-04-01,"comm","V66",12753
2017-05-01,"comm","V66",13213
2017-06-01,"comm","V66",13727
2017-07-01,"comm","V66",14263
2017-08-01,"comm","V66",14856
2017-09-01,"comm","V66",15410
2017-10-01,"comm","V66",15979
2017-11-01,"comm","V66",16549
2017-12-01,"comm","V66",17195
2018-01-01,"comm","V66",17477
2018-02-01,"comm","V66",17833
2018-03-01,"comm","V66",18175
2018-04-01,"comm","V66",18490
2018-05-01,"comm","V66",18813
2018-06-01,"comm","V66",19138
2018-07-01,"comm","V66",19368
2018-08-01,"comm","V66",19739
2018-09-01,"comm","V66",20053
2018-10-01,"comm","V66",20326
2018-11-01,"comm","V66",20742
2018-12-01,"comm","V66",21228
2016-01-01,"comm","V67",6174
2016-02-01,"comm","V67",6504
2016-03-01,"comm","V67",6847
2016-04-01,"comm","V67",7241
2016-05-01,"comm","V67",7622
2016-06-01,"comm","V67",7995
2016-07-01,"comm","V67",8439
2016-08-01,"comm","V67",8894
2016-09-01,"comm","V67",9320
2016-10-01,"comm","V67",9769
2016-11-01,"comm","V67",10261
2016-12-01,"comm","V67",10765
2017-01-01,"comm","V67",11145
2017-02-01,"comm","V67",11539
2017-03-01,"comm","V67",12002
2017-04-01,"comm","V67",12457
2017-05-01,"comm","V67",12964
2017-06-01,"comm","V67",13383
2017-07-01,"comm","V67",13899
2017-08-01,"comm","V67",14372
2017-09-01,"comm","V67",14798
2017-10-01,"comm","V67",15270
2017-11-01,"comm","V67",15800
2017-12-01,"comm","V67",16317
2018-01-01,"comm","V67",16602
2018-02-01,"comm","V67",16930
2018-03-01,"comm","V67",17182
2018-04-01,"comm","V67",17509
2018-05-01,"comm","V67",17849
2018-06-01,"comm","V67",18196
2018-07-01,"comm","V67",18493
2018-08-01,"comm","V67",18916
2018-09-01,"comm","V67",19157
2018-10-01,"comm","V67",19530
2018-11-01,"comm","V67",19852
2018-12-01,"comm","V67",20232
2016-01-01,"comm","V68",6174
2016-02-01,"comm","V68",6516
2016-03-01,"comm","V68",6880
2016-04-01,"comm","V68",7262
2016-05-01,"comm","V68",7652
2016-06-01,"comm","V68",8080
2016-07-01,"comm","V68",8450
2016-08-01,"comm","V68",8883
2016-09-01,"comm","V68",9317
2016-10-01,"comm","V68",9845
2016-11-01,"comm","V68",10342
2016-12-01,"comm","V68",10887
2017-01-01,"comm","V68",11268
2017-02-01,"comm","V68",11694
2017-03-01,"comm","V68",12086
2017-04-01,"comm","V68",12495
2017-05-01,"comm","V68",12987
2017-06-01,"comm","V68",13422
2017-07-01,"comm","V68",13941
2017-08-01,"comm","V68",14421
2017-09-01,"comm","V68",14900
2017-10-01,"comm","V68",15453
2017-11-01,"comm","V68",15959
2017-12-01,"comm","V68",16606
2018-01-01,"comm","V68",16870
2018-02-01,"comm","V68",17144
2018-03-01,"comm","V68",17526
2018-04-01,"comm","V68",17880
2018-05-01,"comm","V68",18277
2018-06-01,"comm","V68",18599
2018-07-01,"comm","V68",18887
2018-08-01,"comm","V68",19180
2018-09-01,"comm","V68",19511
2018-10-01,"comm","V68",19800
2018-11-01,"comm","V68",20191
2018-12-01,"comm","V68",20570
2016-01-01,"comm","V69",6174
2016-02-01,"comm","V69",6480
2016-03-01,"comm","V69",6846
2016-04-01,"comm","V69",7226
2016-05-01,"comm","V69",7605
2016-06-01,"comm","V69",7994
2016-07-01,"comm","V69",8421
2016-08-01,"comm","V69",8868
2016-09-01,"comm","V69",9325
2016-10-01,"comm","V69",9840
2016-11-01,"comm","V69",10394
2016-12-01,"comm","V69",10999
2017-01-01,"comm","V69",11455
2017-02-01,"comm","V69",11907
2017-03-01,"comm","V69",12332
2017-04-01,"comm","V69",12752
2017-05-01,"comm","V69",13257
2017-06-01,"comm","V69",13789
2017-07-01,"comm","V69",14316
2017-08-01,"comm","V69",14841
2017-09-01,"comm","V69",15323
2017-10-01,"comm","V69",15911
2017-11-01,"comm","V69",16443
2017-12-01,"comm","V69",17004
2018-01-01,"comm","V69",17319
2018-02-01,"comm","V69",17574
2018-03-01,"comm","V69",17849
2018-04-01,"comm","V69",18096
2018-05-01,"comm","V69",18380
2018-06-01,"comm","V69",18714
2018-07-01,"comm","V69",19072
2018-08-01,"comm","V69",19544
2018-09-01,"comm","V69",19898
2018-10-01,"comm","V69",20291
2018-11-01,"comm","V69",20744
2018-12-01,"comm","V69",21141
2016-01-01,"comm","V70",6174
2016-02-01,"comm","V70",6478
2016-03-01,"comm","V70",6834
2016-04-01,"comm","V70",7167
2016-05-01,"comm","V70",7556
2016-06-01,"comm","V70",7974
2016-07-01,"comm","V70",8421
2016-08-01,"comm","V70",8870
2016-09-01,"comm","V70",9361
2016-10-01,"comm","V70",9851
2016-11-01,"comm","V70",10417
2016-12-01,"comm","V70",10946
2017-01-01,"comm","V70",11332
2017-02-01,"comm","V70",11727
2017-03-01,"comm","V70",12181
2017-04-01,"comm","V70",12651
2017-05-01,"comm","V70",13120
2017-06-01,"comm","V70",13590
2017-07-01,"comm","V70",14104
2017-08-01,"comm","V70",14629
2017-09-01,"comm","V70",15111
2017-10-01,"comm","V70",15594
2017-11-01,"comm","V70",16111
2017-12-01,"comm","V70",16706
2018-01-01,"comm","V70",16950
2018-02-01,"comm","V70",17243
2018-03-01,"comm","V70",17562
2018-04-01,"comm","V70",17919
2018-05-01,"comm","V70",18284
2018-06-01,"comm","V70",18579
2018-07-01,"comm","V70",18957
2018-08-01,"comm","V70",19428
2018-09-01,"comm","V70",19728
2018-10-01,"comm","V70",20196
2018-11-01,"comm","V70",20538
2018-12-01,"comm","V70",20931
2016-01-01,"comm","V71",6174
2016-02-01,"comm","V71",6501
2016-03-01,"comm","V71",6831
2016-04-01,"comm","V71",7182
2016-05-01,"comm","V71",7557
2016-06-01,"comm","V71",7990
2016-07-01,"comm","V71",8398
2016-08-01,"comm","V71",8870
2016-09-01,"comm","V71",9394
2016-10-01,"comm","V71",9872
2016-11-01,"comm","V71",10378
2016-12-01,"comm","V71",10893
2017-01-01,"comm","V71",11301
2017-02-01,"comm","V71",11731
2017-03-01,"comm","V71",12188
2017-04-01,"comm","V71",12579
2017-05-01,"comm","V71",13095
2017-06-01,"comm","V71",13642
2017-07-01,"comm","V71",14152
2017-08-01,"comm","V71",14716
2017-09-01,"comm","V71",15271
2017-10-01,"comm","V71",15845
2017-11-01,"comm","V71",16440
2017-12-01,"comm","V71",17008
2018-01-01,"comm","V71",17322
2018-02-01,"comm","V71",17622
2018-03-01,"comm","V71",17961
2018-04-01,"comm","V71",18214
2018-05-01,"comm","V71",18481
2018-06-01,"comm","V71",18777
2018-07-01,"comm","V71",19131
2018-08-01,"comm","V71",19400
2018-09-01,"comm","V71",19769
2018-10-01,"comm","V71",20102
2018-11-01,"comm","V71",20427
2018-12-01,"comm","V71",20862
2016-01-01,"comm","V72",6174
2016-02-01,"comm","V72",6480
2016-03-01,"comm","V72",6837
2016-04-01,"comm","V72",7191
2016-05-01,"comm","V72",7605
2016-06-01,"comm","V72",8063
2016-07-01,"comm","V72",8528
2016-08-01,"comm","V72",8995
2016-09-01,"comm","V72",9491
2016-10-01,"comm","V72",10031
2016-11-01,"comm","V72",10560
2016-12-01,"comm","V72",11133
2017-01-01,"comm","V72",11551
2017-02-01,"comm","V72",11964
2017-03-01,"comm","V72",12347
2017-04-01,"comm","V72",12777
2017-05-01,"comm","V72",13222
2017-06-01,"comm","V72",13761
2017-07-01,"comm","V72",14273
2017-08-01,"comm","V72",14755
2017-09-01,"comm","V72",15300
2017-10-01,"comm","V72",15895
2017-11-01,"comm","V72",16525
2017-12-01,"comm","V72",17128
2018-01-01,"comm","V72",17478
2018-02-01,"comm","V72",17753
2018-03-01,"comm","V72",18075
2018-04-01,"comm","V72",18341
2018-05-01,"comm","V72",18610
2018-06-01,"comm","V72",18983
2018-07-01,"comm","V72",19240
2018-08-01,"comm","V72",19532
2018-09-01,"comm","V72",19878
2018-10-01,"comm","V72",20219
2018-11-01,"comm","V72",20507
2018-12-01,"comm","V72",20790
2016-01-01,"comm","V73",6174
2016-02-01,"comm","V73",6518
